,number,ruleID,attribute_426,attribute_427,attribute_428,attribute_429,attribute_430,attribute_431,attribute_432,attribute_433,attribute_434,attribute_435,attribute_436,attribute_437,attribute_438,attribute_439,attribute_440,attribute_441,attribute_442,attribute_443,attribute_444,attribute_445,attribute_446,attribute_447,attribute_448,attribute_449,attribute_450,attribute_451,attribute_452,attribute_453,attribute_454,attribute_455,attribute_456,attribute_457,attribute_458,attribute_459
333,334.0,2211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
334,335.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
335,336.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
336,337.0,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
337,338.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
338,339.0,2216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,1.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan
339,340.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,1.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan
340,341.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,1.0,0.0,0.0,0.0,0.0,5,nan,nan,nan,nan
341,342.0,2219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1,0.0,1.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan
342,343.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,1.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan
343,344.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,1.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan
344,345.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,1.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan
345,346.0,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,1.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan
346,347.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,1.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan
347,348.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1,0.0,1.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan
348,349.0,2226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,1.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan
349,350.0,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,1.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan
350,351.0,2228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,1.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan
351,352.0,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,7,6,nan,nan,nan
352,353.0,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,6,5,nan,nan,nan
353,354.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,4,5,nan,nan,nan
354,355.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,1,7,nan,nan,nan
355,356.0,2233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,2,7,nan,nan,nan
356,357.0,2234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,0,7,nan,nan,nan
357,358.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,3,7,nan,nan,nan
358,359.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,7,2,nan,nan,nan
359,360.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,6,2,nan,nan,nan
360,361.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,4,1,nan,nan,nan
361,362.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,1,2,nan,nan,nan
362,363.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,1,2,nan,nan,nan
363,364.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,2,0,nan,nan,nan
364,365.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,0,3,nan,nan,nan
365,366.0,2243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,3,3,nan,nan,nan
366,367.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,7,6,nan,nan
367,368.0,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,6,4,nan,nan
368,369.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,4,5,nan,nan
369,370.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,1,7,nan,nan
370,371.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,2,7,nan,nan
371,372.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,2,7,nan,nan
372,373.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,0,7,nan,nan
373,374.0,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,3,7,nan,nan
374,375.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,7,2,nan,nan
375,376.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,6,2,nan,nan
376,377.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,4,1,nan,nan
377,378.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,1,2,nan,nan
378,379.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,2,0,nan,nan
379,380.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,0,3,nan,nan
380,381.0,2258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,nan,3,3,nan,nan
381,382.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,7,6,nan
382,383.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,6,4,nan
383,384.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,4,5,nan
384,385.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,1,7,nan
385,386.0,2263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,2,7,nan
386,387.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,0,7,nan
387,388.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,3,7,nan
388,389.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,7,2,nan
389,390.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,6,2,nan
390,391.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,4,1,nan
391,392.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,1,2,nan
392,393.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,2,0,nan
393,394.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,0,3,nan
394,395.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,0,3,nan
395,396.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,3,3,nan
396,397.0,2274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,5
397,398.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
398,399.0,2276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
399,400.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
400,401.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
401,402.0,2279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
402,403.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
403,404.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
404,405.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
405,406.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
406,407.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,5
407,408.0,2285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
408,409.0,2286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
409,410.0,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
410,411.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
411,412.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
412,413.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,6,5
413,414.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,5
414,415.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,5
415,416.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,5
